suite,sim_id,halo_mass,log_halo,truth_s,gen_s,rel_stars,ratio_stars,log_bin
CV,sim_11,13086507401216.0,13.116823755124512,422608371712.0,313612828672.0,-0.25791146209067173,1.347548100954747,"[13.0,13.2)"
CV,sim_11,13489451040768.0,13.1299942762237,360592277504.0,307656458240.0,-0.14680242081283282,1.1720614596125436,"[13.0,13.2)"
CV,sim_11,13225654484992.0,13.121417172744083,399626076160.0,345069158400.0,-0.13651991452669074,1.158104300056739,"[13.0,13.2)"
CV,sim_11,12664610750464.0,13.10259184619736,3498780917760.0,3441536270336.0,-0.01636131234551529,1.0166334575397082,"[13.0,13.2)"
CV,sim_11,12594627739648.0,13.10018533554942,3167448203264.0,3152663281664.0,-0.004667770599931009,1.0046896608610216,"[13.0,13.2)"
CV,sim_11,12766331011072.0,13.10606610081902,556397297664.0,477431791616.0,-0.1419228784530979,1.1653964135499217,"[13.0,13.2)"
CV,sim_11,11484619866112.0,13.060116624887414,1504569196544.0,1376375537664.0,-0.08520290005568452,1.093138576915986,"[13.0,13.2)"
CV,sim_11,11293865017344.0,13.052842592806476,1211165442048.0,1098437361664.0,-0.09307405616972057,1.1026258613538331,"[13.0,13.2)"
CV,sim_11,11693797146624.0,13.067955555820236,1476608917504.0,1286112935936.0,-0.12900909598325241,1.1481176156815203,"[13.0,13.2)"
CV,sim_11,11195871395840.0,13.049057901191247,694079913984.0,480695255040.0,-0.3074352889988961,1.4439083945736966,"[13.0,13.2)"
CV,sim_11,10755976986624.0,13.031649864340322,318210703360.0,288846774272.0,-0.09227825707289244,1.101659189935591,"[13.0,13.2)"
CV,sim_11,11063846240256.0,13.043906131537952,1617127931904.0,1151680380928.0,-0.2878235801839029,1.4041464617127124,"[13.0,13.2)"
CV,sim_11,11304238579712.0,13.0532413148666,3488357548032.0,3217470521344.0,-0.07765460476975024,1.0841925434564184,"[13.0,13.2)"
CV,sim_11,10898567593984.0,13.03736942207756,333649084416.0,310615932928.0,-0.06903406172480854,1.0741531552193075,"[13.0,13.2)"
CV,sim_11,10386464047104.0,13.016467722129102,3585068498944.0,3575704977408.0,-0.002611811054309861,1.0026186504745667,"[13.0,13.2)"
CV,sim_11,10234072399872.0,13.010048485017736,1397775794176.0,1273218859008.0,-0.08911081139549087,1.0978283774912396,"[13.0,13.2)"
CV,sim_11,10282819649536.0,13.012112218776585,544160940032.0,617572925440.0,0.1349085904689942,0.8811282321748538,"[13.0,13.2)"
CV,sim_12,517949500686336.0,14.714287418736783,6323472171008.0,5430532636672.0,-0.1412103208787681,1.164429457307013,"[14.2,16.0)"
CV,sim_12,205522288508928.0,14.312858927192826,2881575452672.0,2632572993536.0,-0.0864119171008024,1.0945852060882637,"[14.2,16.0)"
CV,sim_12,185225162260480.0,14.267699983904173,2973038542848.0,2209082245120.0,-0.2569614509592512,1.3458251947910165,"[14.2,16.0)"
CV,sim_12,115745165934592.0,14.063502861877707,1814756589568.0,1580136267776.0,-0.12928473335801524,1.148481068738598,"[13.8,14.2)"
CV,sim_12,98677435662336.0,13.994217854922201,2210034876416.0,2033668849664.0,-0.07980237263857651,1.0867230802011543,"[13.8,14.2)"
CV,sim_12,87854629781504.0,13.943764652975068,1618368659456.0,1632428621824.0,0.008687737670801244,0.9913870890401995,"[13.8,14.2)"
CV,sim_12,69111035985920.0,13.839547403164254,1130470309888.0,997495406592.0,-0.11762794841482775,1.133308787606668,"[13.8,14.2)"
CV,sim_12,65516664258560.0,13.816351777473676,1494502998016.0,1485865746432.0,-0.005779347111023681,1.005812942121279,"[13.8,14.2)"
CV,sim_12,50830690484224.0,13.706126009200078,1289026535424.0,1225723740160.0,-0.04910899312338655,1.0516452388004958,"[13.5,13.8)"
CV,sim_12,46999994892288.0,13.672097810738883,1992440938496.0,1566161633280.0,-0.21394827669912173,1.272180914254199,"[13.5,13.8)"
CV,sim_12,45051904262144.0,13.653713152541783,791587192832.0,685751336960.0,-0.13370081884897517,1.154335617253304,"[13.5,13.8)"
CV,sim_12,40775677116416.0,13.610401181618665,777719382016.0,844133892096.0,0.08539649598013188,0.921322303603885,"[13.5,13.8)"
CV,sim_12,31292966043648.0,13.495446728864977,912244867072.0,860636446720.0,-0.05657299066822455,1.0599654134433727,"[13.2,13.5)"
CV,sim_12,28352802979840.0,13.452596000036788,3324037300224.0,2954724376576.0,-0.11110372426419907,1.1249906510995682,"[13.2,13.5)"
CV,sim_12,24080348610560.0,13.381662769900846,739887808512.0,615489470464.0,-0.16813135264139498,1.202112861417791,"[13.2,13.5)"
CV,sim_12,21341061251072.0,13.32921601227798,532967358464.0,491019141120.0,-0.07870691643273206,1.0854309207749364,"[13.2,13.5)"
CV,sim_12,21779955318784.0,13.338056984472766,1835900862464.0,1440666091520.0,-0.2152811075068331,1.2743416904655545,"[13.2,13.5)"
CV,sim_12,19499319296000.0,13.290019450790673,3066095468544.0,2367385239552.0,-0.22788273755996166,1.2951400631036387,"[13.2,13.5)"
CV,sim_12,20664998166528.0,13.315235371085581,1478832160768.0,1398617276416.0,-0.054242047529140906,1.0573529912039648,"[13.2,13.5)"
CV,sim_12,17329908875264.0,13.23879627909741,2034435096576.0,1834575462400.0,-0.09823839281595577,1.1089405359834819,"[13.2,13.5)"
CV,sim_12,17488185131008.0,13.242744742098173,2768673177600.0,2175275892736.0,-0.2143255078515194,1.272791734991207,"[13.2,13.5)"
CV,sim_12,17140324237312.0,13.234019033056464,3473098670080.0,2593057144832.0,-0.25338799983696664,1.3393837760197207,"[13.2,13.5)"
CV,sim_12,17103728934912.0,13.233090805088464,724847165440.0,575269175296.0,-0.20635797072228668,1.2600139144723614,"[13.2,13.5)"
CV,sim_12,16497464311808.0,13.217417197546261,767101239296.0,725857599488.0,-0.05376557577439318,1.0568205662337793,"[13.2,13.5)"
CV,sim_12,15818724212736.0,13.19917145452758,5489897766912.0,3776281837568.0,-0.3121398616331407,1.4537839078366044,"[13.0,13.2)"
CV,sim_12,16499059195904.0,13.21745918071837,1403614003200.0,1269421703168.0,-0.09560484558152348,1.1057113642354675,"[13.2,13.5)"
CV,sim_12,17176165613568.0,13.234926218940533,908799246336.0,777403957248.0,-0.14458120384424342,1.1690180347848211,"[13.2,13.5)"
CV,sim_12,15793797464064.0,13.198486564422684,1468500803584.0,1401154043904.0,-0.04586089399177348,1.0480652073717416,"[13.0,13.2)"
CV,sim_12,14900126547968.0,13.173189956925752,533953085440.0,572025208832.0,0.07130237548983719,0.9334432769672192,"[13.0,13.2)"
CV,sim_12,16091169423360.0,13.206587607533272,6647050665984.0,5996511494144.0,-0.09786884507577272,1.1084862711386938,"[13.2,13.5)"
CV,sim_12,14431928975360.0,13.15932438288598,1080580898816.0,850824593408.0,-0.21262295646697585,1.2700395677183063,"[13.0,13.2)"
CV,sim_12,13717696675840.0,13.13728119555809,714096050176.0,658763022336.0,-0.0774868140306368,1.0839953457675673,"[13.0,13.2)"
CV,sim_12,14022025936896.0,13.146810766102101,1266108071936.0,1140685537280.0,-0.0990614762168106,1.1099536467825075,"[13.0,13.2)"
CV,sim_12,12703004360704.0,13.103906447173923,1415619543040.0,1235092504576.0,-0.12752511036710024,1.1461647915400264,"[13.0,13.2)"
CV,sim_12,14153047605248.0,13.15084996746665,583828635648.0,579293806592.0,-0.007767397450395229,1.007828202208269,"[13.0,13.2)"
CV,sim_12,13111881891840.0,13.117665028576996,1361553915904.0,1062789840896.0,-0.2194287508692863,1.2811130324280506,"[13.0,13.2)"
CV,sim_12,13763586555904.0,13.13873161838174,526686879744.0,498615189504.0,-0.05329863210878625,1.0562993082258976,"[13.0,13.2)"
CV,sim_12,12853830483968.0,13.10903256814613,1680897474560.0,1388322750464.0,-0.17405863743866104,1.2107397029964515,"[13.0,13.2)"
CV,sim_12,12449125236736.0,13.095138835913232,262838370304.0,246022012928.0,-0.0639798418950404,1.0683530598577837,"[13.0,13.2)"
CV,sim_12,10824475213824.0,13.034406850312694,2299406057472.0,1884204564480.0,-0.1805690176568807,1.2203590315081243,"[13.0,13.2)"
CV,sim_12,11221192409088.0,13.050039009252705,978716983296.0,790204776448.0,-0.19261156193811238,1.2385612090265632,"[13.0,13.2)"
CV,sim_12,10072873762816.0,13.003153391237078,1621204402176.0,1340765110272.0,-0.17298206908863004,1.2091636258696405,"[13.0,13.2)"
CV,sim_12,10448934010880.0,13.019071986446423,488180350976.0,507224752128.0,0.039010994838127484,0.9624537227883665,"[13.0,13.2)"
CV,sim_12,10106483769344.0,13.004600082871944,315041185792.0,264013283328.0,-0.1619721635306763,1.1932777844386144,"[13.0,13.2)"
CV,sim_12,10232239489024.0,13.009970696398707,1473053458432.0,1387546279936.0,-0.058047573227259924,1.061624739824854,"[13.0,13.2)"
CV,sim_12,10707475103744.0,13.029687073279284,1254544113664.0,986639630336.0,-0.21354728017141045,1.271532254625496,"[13.0,13.2)"
CV,sim_13,217775796649984.0,14.3380096111156,3713675558912.0,4367567814656.0,0.1760768396083506,0.8502845786275439,"[14.2,16.0)"
CV,sim_13,172350444142592.0,14.236412406910942,3578044874752.0,3363205283840.0,-0.06004385032395405,1.06387941644368,"[14.2,16.0)"
CV,sim_13,117285347917824.0,14.069243760488119,2933102477312.0,3055575367680.0,0.041755407905228914,0.9599182230412501,"[13.8,14.2)"
CV,sim_13,99423845613568.0,13.997490557198196,2375465041920.0,2011261960192.0,-0.15331864510775045,1.1810818724445185,"[13.8,14.2)"
CV,sim_13,54542628552704.0,13.736736063903132,2264508661760.0,2253940588544.0,-0.004666828347561445,1.0046887097511417,"[13.5,13.8)"
CV,sim_13,52419727720448.0,13.719494760795738,1555671810048.0,1282481717248.0,-0.17560907836439535,1.2130167542553527,"[13.5,13.8)"
CV,sim_13,47696048029696.0,13.678482396021277,3344198008832.0,2914001092608.0,-0.12863978600784207,1.1476310071795404,"[13.5,13.8)"
CV,sim_13,48650369630208.0,13.687086144249795,926069555200.0,799761760256.0,-0.13639126157939804,1.157931775712269,"[13.5,13.8)"
CV,sim_13,47214328020992.0,13.674073812959977,3324058271744.0,3698390990848.0,0.11261316394059562,0.8987849797302881,"[13.5,13.8)"
CV,sim_13,45637856919552.0,13.659325242453775,1160003977216.0,1175275438080.0,0.013165007330967416,0.9870060580105815,"[13.5,13.8)"
CV,sim_13,46614609657856.0,13.668522051870196,1707116593152.0,1691486257152.0,-0.009155986218340443,1.0092405929601327,"[13.5,13.8)"
CV,sim_13,41710977548288.0,13.620250368192808,1352188035072.0,1407659540480.0,0.041023514458953414,0.9605930952671378,"[13.5,13.8)"
CV,sim_13,43374442708992.0,13.637233907857388,2780597059584.0,2557514874880.0,-0.08022815960877658,1.0872261533628294,"[13.5,13.8)"
CV,sim_13,41886391730176.0,13.622072950020613,846321221632.0,943911862272.0,0.1153115840009441,0.8966104309727617,"[13.5,13.8)"
CV,sim_13,39402608787456.0,13.59552497676185,3285551939584.0,3081044754432.0,-0.06224439269643495,1.066375921627825,"[13.5,13.8)"
CV,sim_13,35903779110912.0,13.55514016335928,3688592310272.0,3577794265088.0,-0.030038029650349095,1.0309682550126382,"[13.5,13.8)"
CV,sim_13,32825881395200.0,13.516216395993283,2952434024448.0,2802578620416.0,-0.05075656315809381,1.0534705442125138,"[13.5,13.8)"
CV,sim_13,32689562320896.0,13.514409105869687,1602620227584.0,1468309438464.0,-0.08380699732117927,1.0914730816281497,"[13.5,13.8)"
CV,sim_13,29582887485440.0,13.471040561743054,1008689610752.0,750091698176.0,-0.25637015571441213,1.3447550655537626,"[13.2,13.5)"
CV,sim_13,28292635688960.0,13.45167340740228,3759719579648.0,3576054415360.0,-0.04885076144567023,1.0513597230229816,"[13.2,13.5)"
CV,sim_13,24225914028032.0,13.384280171681194,2495924928512.0,2737290870784.0,0.0967040072058159,0.9118230565672879,"[13.2,13.5)"
CV,sim_13,21710732525568.0,13.336674476906518,884965113856.0,699666530304.0,-0.20938518439965473,1.2648384273455087,"[13.2,13.5)"
CV,sim_13,20972686016512.0,13.321654055045544,590438989824.0,576997031936.0,-0.02276604038633496,1.0232964073366169,"[13.2,13.5)"
CV,sim_13,18646730539008.0,13.270602694946765,491297734656.0,415981436928.0,-0.15330072258675373,1.181056871874396,"[13.2,13.5)"
CV,sim_13,18556129378304.0,13.268487391874725,819325763584.0,664615976960.0,-0.18882573147370416,1.2327807214801747,"[13.2,13.5)"
CV,sim_13,17702408159232.0,13.248032349928264,1051357741056.0,954208485376.0,-0.09240361476049226,1.1018113516793124,"[13.2,13.5)"
CV,sim_13,17143962796032.0,13.23411121557603,482115387392.0,337978589184.0,-0.29896742974271584,1.4264672462122445,"[13.2,13.5)"
CV,sim_13,16367135752192.0,13.213972684552134,3639677812736.0,3801796575232.0,0.04454206411587099,0.9573573284924886,"[13.2,13.5)"
CV,sim_13,16104820834304.0,13.206955897668227,1130025320448.0,1017157713920.0,-0.09988059956325004,1.1109637227181046,"[13.2,13.5)"
CV,sim_13,16596357611520.0,13.220012784257474,3313077059584.0,2890432512000.0,-0.12756858352007922,1.1462219047942954,"[13.2,13.5)"
CV,sim_13,14802349981696.0,13.170330668304839,2409814818816.0,2318022737920.0,-0.038090927227802364,1.0395993013331555,"[13.0,13.2)"
CV,sim_13,14394934165504.0,13.158209682995016,2944851509248.0,2918297108480.0,-0.009017229114815693,1.0090992794019629,"[13.0,13.2)"
CV,sim_13,14510319468544.0,13.161676974250172,2574519894016.0,2602281992192.0,0.010783407904723484,0.989331633443532,"[13.0,13.2)"
CV,sim_13,14557535797248.0,13.163087866719486,435588300800.0,414422073344.0,-0.048592277196440256,1.0510740832050964,"[13.0,13.2)"
CV,sim_13,13197153140736.0,13.120480256310886,691538362368.0,543874154496.0,-0.2135300308812383,1.2715043666835726,"[13.0,13.2)"
CV,sim_13,12461036011520.0,13.095554151101805,912432562176.0,828884910080.0,-0.09156583791436897,1.100795238373849,"[13.0,13.2)"
CV,sim_13,11678369447936.0,13.067382210139623,1028232577024.0,897765081088.0,-0.1268851997605545,1.1453247611033017,"[13.0,13.2)"
CV,sim_13,12281757827072.0,13.089260529668588,237644169216.0,217901318144.0,-0.08307736367836271,1.090604550904795,"[13.0,13.2)"
CV,sim_13,12075321524224.0,13.08189870334382,2220484460544.0,2205867835392.0,-0.006582628886499413,1.0066262470114864,"[13.0,13.2)"
CV,sim_13,11445199699968.0,13.058623374803267,3215129575424.0,2896480698368.0,-0.09910918660688121,1.110012428957507,"[13.0,13.2)"
CV,sim_13,10335601819648.0,13.014335769724088,235614142464.0,230197460992.0,-0.022989627937243313,1.0235305873864016,"[13.0,13.2)"
CV,sim_13,10941562355712.0,13.039079339732217,1860165697536.0,1579687870464.0,-0.15078109839544113,1.1775526876645672,"[13.0,13.2)"
CV,sim_13,10104437997568.0,13.004512163339443,1333857353728.0,1077423505408.0,-0.19224982911650382,1.238006547131059,"[13.0,13.2)"
CV,sim_13,10144317440000.0,13.00622283086527,2309535301632.0,1792090046464.0,-0.22404734614896543,1.288738423713127,"[13.0,13.2)"
CV,sim_14,281606476529664.0,14.449642638711376,6084000481280.0,6044173467648.0,-0.006546188442052995,1.0065893233947003,"[14.2,16.0)"
CV,sim_14,178142660526080.0,14.250767934131968,6061179797504.0,5925350932480.0,-0.02240964128467769,1.0229233452282884,"[14.2,16.0)"
CV,sim_14,177359315533824.0,14.248854004077694,2495916802048.0,2249461858304.0,-0.09874325279663722,1.1095617348808113,"[14.2,16.0)"
CV,sim_14,153610763632640.0,14.18642164813352,2248387330048.0,2333287383040.0,0.037760421372854604,0.9636135464456225,"[13.8,14.2)"
CV,sim_14,63808374571008.0,13.804877681719509,1005788069888.0,932728406016.0,-0.07263922297282328,1.078328979154889,"[13.8,14.2)"
CV,sim_14,51003663581184.0,13.707601372489068,834776662016.0,890156351488.0,0.0663407255998953,0.9377865592045416,"[13.5,13.8)"
CV,sim_14,52022434856960.0,13.71619067504546,1101312557056.0,845470302208.0,-0.2323066718969507,1.3026034790102639,"[13.5,13.8)"
CV,sim_14,51242797629440.0,13.70963283227212,781315670016.0,818057379840.0,0.047025435728490626,0.9550866348382724,"[13.5,13.8)"
CV,sim_14,47490724265984.0,13.676608792920021,4077002686464.0,3891891535872.0,-0.04540373525055182,1.047563286100296,"[13.5,13.8)"
CV,sim_14,47614506565632.0,13.677739288047983,881378525184.0,809361080320.0,-0.08171000632102463,1.0889806127513892,"[13.5,13.8)"
CV,sim_14,45370709114880.0,13.656775567061317,1838874624000.0,1892664213504.0,0.02925136319897359,0.9715799616645067,"[13.5,13.8)"
CV,sim_14,45407707070464.0,13.657129572110462,1287289831424.0,1150941396992.0,-0.10591898662104039,1.118466878320954,"[13.5,13.8)"
CV,sim_14,42480531668992.0,13.628189943559866,1134204944384.0,1010526584832.0,-0.10904410191860975,1.1223900107215503,"[13.5,13.8)"
CV,sim_14,36382475026432.0,13.560892239910528,3427488759808.0,3979640569856.0,0.16109514829712535,0.8612558595793038,"[13.5,13.8)"
CV,sim_14,31754679222272.0,13.501807729964376,1006000734208.0,808841969664.0,-0.19598272430607946,1.2437543697514875,"[13.5,13.8)"
CV,sim_14,31563012112384.0,13.499178441982442,1034490347520.0,765853892608.0,-0.25968000141906245,1.3507672383791105,"[13.2,13.5)"
CV,sim_14,25882102071296.0,13.41299954560142,2412131123200.0,2520327913472.0,0.04485526894925312,0.9570703519595003,"[13.2,13.5)"
CV,sim_14,25237240414208.0,13.402041864898429,949090516992.0,857367838720.0,-0.09664270860349682,1.106981710917611,"[13.2,13.5)"
CV,sim_14,25086604083200.0,13.399441875832554,1914460176384.0,1642458775552.0,-0.14207733552637886,1.1656062270059626,"[13.2,13.5)"
CV,sim_14,22986306355200.0,13.361469190563286,5421956857856.0,4795241857024.0,-0.11558834149038608,1.1306951806641405,"[13.2,13.5)"
CV,sim_14,22624816070656.0,13.354585057277292,436338589696.0,410708082688.0,-0.058739950151685975,1.062405655229022,"[13.2,13.5)"
CV,sim_14,21019934851072.0,13.322631365647325,971896913920.0,790134652928.0,-0.187018045215196,1.2300396018810769,"[13.2,13.5)"
CV,sim_14,21275873378304.0,13.3278873969866,1357315440640.0,1128948563968.0,-0.16824893450288952,1.2022828000855432,"[13.2,13.5)"
CV,sim_14,21506996305920.0,13.33257976051051,3078935281664.0,2574307033088.0,-0.16389699763460938,1.196024888286412,"[13.2,13.5)"
CV,sim_14,20496131293184.0,13.311671894393326,1300453916672.0,1487913615360.0,0.14414943604286212,0.8740117055500939,"[13.2,13.5)"
CV,sim_14,19966944346112.0,13.300311607426526,3838528192512.0,3470260174848.0,-0.0959399017525514,1.1061211549304457,"[13.2,13.5)"
CV,sim_14,20320115228672.0,13.307926166359643,1017398362112.0,878813249536.0,-0.13621519135170762,1.1576957478157854,"[13.2,13.5)"
CV,sim_14,20626156814336.0,13.314418315233793,1716642643968.0,1522218827776.0,-0.11325817686935212,1.1277239596859132,"[13.2,13.5)"
CV,sim_14,20372384645120.0,13.309041867370432,663189323776.0,551909720064.0,-0.16779462473612738,1.201626461115952,"[13.2,13.5)"
CV,sim_14,20370568511488.0,13.309003149665692,573780918272.0,500775059456.0,-0.1272364703864057,1.1457857324110898,"[13.2,13.5)"
CV,sim_14,19189966307328.0,13.283074212226124,2945621164032.0,2480154869760.0,-0.15801974128773044,1.1876763019710306,"[13.2,13.5)"
CV,sim_14,18636798427136.0,13.27037130797234,596175880192.0,490100064256.0,-0.17792705049026472,1.2164370578017147,"[13.2,13.5)"
CV,sim_14,19180984205312.0,13.282870887713148,1741581975552.0,1629203988480.0,-0.06452638385648281,1.0689772354270046,"[13.2,13.5)"
CV,sim_14,18798379794432.0,13.274120419654105,944410198016.0,803526606848.0,-0.1491762705061484,1.175331582012754,"[13.2,13.5)"
CV,sim_14,18219974787072.0,13.260547771657667,1256196407296.0,1137557635072.0,-0.09444285267410808,1.1042925374207444,"[13.2,13.5)"
CV,sim_14,17561241518080.0,13.244555215749562,2038662692864.0,1873628102656.0,-0.08095237666617247,1.0880828964798575,"[13.2,13.5)"
CV,sim_14,17600660635648.0,13.245528969236414,1344524779520.0,1251917692928.0,-0.06887718843312136,1.0739721845254935,"[13.2,13.5)"
CV,sim_14,17870733967360.0,13.252142389742826,1021346054144.0,912112025600.0,-0.10695104573106722,1.1197594434435225,"[13.2,13.5)"
CV,sim_14,16365617414144.0,13.213932394275723,930212216832.0,841811230720.0,-0.09503313815106082,1.1050128376600425,"[13.2,13.5)"
CV,sim_14,16769985019904.0,13.224532674664767,614635864064.0,599202988032.0,-0.02510897416554434,1.0257556726856238,"[13.2,13.5)"
CV,sim_14,15400955805696.0,13.187547674619475,799809732608.0,656934240256.0,-0.17863685139978866,1.2174882714232143,"[13.0,13.2)"
CV,sim_14,15807863062528.0,13.198873165132847,2196320288768.0,1895154450432.0,-0.1371229141196594,1.1589136116411776,"[13.0,13.2)"
CV,sim_14,15056607641600.0,13.177727133319417,799190745088.0,814068662272.0,0.01861622807251324,0.9817240020731458,"[13.0,13.2)"
CV,sim_14,14462968922112.0,13.160257452995882,1893457985536.0,1572941332480.0,-0.1692758199571395,1.2037689813584165,"[13.0,13.2)"
CV,sim_14,14403279781888.0,13.158461396886144,1696899530752.0,1705490251776.0,0.005062598502925466,0.9949629023003479,"[13.0,13.2)"
